customer_key,total_spent,customer_segment
C004525,11459.5,VIP
C006740,10808.25,VIP
C000623,10660.5,VIP
C008827,9513.25,Regular
C008374,9143.0,Regular
C002297,11677.75,VIP
C002400,10401.5,VIP
C007191,10657.75,VIP
C002991,12535.25,VIP
C001982,13587.75,VIP
C008850,12024.25,VIP
C003590,10008.0,VIP
C008579,11374.5,VIP
C001140,9552.5,Regular
C007154,12090.75,VIP
C002114,10777.25,VIP
C002187,10477.25,VIP
C004784,13064.25,VIP
C006376,13122.0,VIP
C006516,8705.0,Regular
C001654,12742.25,VIP
C008082,10314.5,VIP
C000498,11604.5,VIP
C002432,11314.25,VIP
C005244,14575.5,VIP
C003784,11972.5,VIP
C001415,12933.5,VIP
C003241,12925.75,VIP
C001628,12946.75,VIP
C000123,10215.0,VIP
C008223,10697.0,VIP
C004140,10633.0,VIP
C006808,9768.75,Regular
C001135,10824.25,VIP
C007404,13947.5,VIP
C000723,12307.75,VIP
C002515,12205.0,VIP
C008944,14044.25,VIP
C004251,11527.75,VIP
C003304,9691.5,Regular
C000082,10300.75,VIP
C009005,12907.75,VIP
C001521,10054.25,VIP
C002748,11691.5,VIP
C004758,9922.0,Regular
C004174,10018.25,VIP
C003557,11785.25,VIP
C005765,9929.75,Regular
C006578,9840.75,Regular
C004515,11696.5,VIP
C003582,11756.5,VIP
C003714,12087.0,VIP
C008318,11503.5,VIP
C001913,11479.75,VIP
C001683,11894.0,VIP
C001266,11390.25,VIP
C004594,11609.5,VIP
C007840,11495.0,VIP
C002576,8965.75,Regular
C000616,9676.5,Regular
C002343,9949.0,Regular
C000684,11833.75,VIP
C001164,10189.75,VIP
C002633,12258.0,VIP
C003227,12819.0,VIP
C006546,10169.25,VIP
C008292,11829.75,VIP
C001227,10819.5,VIP
C005652,12294.5,VIP
C000070,9574.75,Regular
C000054,12067.0,VIP
C008282,11907.25,VIP
C005668,11279.75,VIP
C001405,11217.75,VIP
C006024,9469.0,Regular
C008108,12013.0,VIP
C002263,10338.25,VIP
C004043,11818.25,VIP
C001802,14424.25,VIP
C008722,8097.5,Regular
C007309,10233.25,VIP
C005978,13332.25,VIP
C007348,10784.5,VIP
C002681,10743.5,VIP
C004558,8259.0,Regular
C005024,10612.0,VIP
C000019,13237.25,VIP
C000587,11354.75,VIP
C006839,11330.5,VIP
C000264,12410.5,VIP
C002422,10535.5,VIP
C004293,10929.5,VIP
C006040,10797.25,VIP
C006905,10332.25,VIP
C006233,10479.75,VIP
C004458,12233.25,VIP
C005517,11112.5,VIP
C001505,12193.0,VIP
C006969,9685.25,Regular
C001883,11078.5,VIP
C007838,14092.5,VIP
C003891,14985.25,VIP
C008932,8623.75,Regular
C009166,12559.25,VIP
C006420,13615.0,VIP
C003803,12095.25,VIP
C001766,8906.5,Regular
C008038,11459.75,VIP
C008951,12603.5,VIP
C001999,11154.25,VIP
C004318,11530.0,VIP
C002873,11140.25,VIP
C008608,11914.75,VIP
C006694,14368.75,VIP
C007630,11231.25,VIP
C001719,13722.0,VIP
C006264,11104.0,VIP
C008987,13354.0,VIP
C004287,12671.0,VIP
C000950,10058.75,VIP
C001787,10052.25,VIP
C008647,12218.5,VIP
C007363,12255.75,VIP
C003143,10125.25,VIP
C006328,9828.25,Regular
C003888,9303.5,Regular
C004123,12424.75,VIP
C001252,11885.0,VIP
C004736,9961.0,Regular
C004793,9041.0,Regular
C007608,13116.75,VIP
C006993,11343.25,VIP
C008347,8847.5,Regular
C001739,12722.25,VIP
C001636,12266.25,VIP
C002769,10446.25,VIP
C008970,9489.25,Regular
C005830,12491.0,VIP
C002139,9544.25,Regular
C001564,12805.75,VIP
C006284,14113.75,VIP
C005527,13005.75,VIP
C008412,11593.5,VIP
C008895,14764.75,VIP
C005150,12080.75,VIP
C002541,10212.25,VIP
C003725,9380.25,Regular
C002653,10606.5,VIP
C001490,11449.75,VIP
C002041,12029.0,VIP
C008055,9639.25,Regular
C000833,13395.75,VIP
C001023,11981.0,VIP
C008517,9881.25,Regular
C002818,8875.75,Regular
C002273,12898.0,VIP
C003791,12083.5,VIP
C008095,11694.75,VIP
C004984,12548.5,VIP
C004570,12134.5,VIP
C007141,14414.0,VIP
C002507,12532.5,VIP
C007969,10409.25,VIP
C004757,11254.5,VIP
C006586,13352.25,VIP
C002962,11548.75,VIP
C006536,9292.5,Regular
C003533,12949.25,VIP
C005775,13412.5,VIP
C005982,13433.75,VIP
C001552,9669.5,Regular
C007919,12067.25,VIP
C004418,13545.0,VIP
C006093,12946.0,VIP
C002027,12132.25,VIP
C001278,13288.75,VIP
C004477,12025.25,VIP
C008612,8993.25,Regular
C002231,9111.0,Regular
C007980,8797.0,Regular
C006152,14485.0,VIP
C000204,13275.75,VIP
C000963,10970.0,VIP
C003396,14021.0,VIP
C000734,11829.5,VIP
C001239,9735.75,Regular
C008565,12468.25,VIP
C004000,9249.25,Regular
C003128,12171.0,VIP
C002044,11399.5,VIP
C008833,10650.5,VIP
C001942,9032.25,Regular
C000095,13457.5,VIP
C002953,10846.25,VIP
C008062,11816.0,VIP
C003823,11442.25,VIP
C008209,12610.5,VIP
C003636,9860.0,Regular
C008860,9945.0,Regular
C001545,12207.0,VIP
C000815,12477.0,VIP
C000160,14135.5,VIP
C001479,10619.0,VIP
C007394,11061.75,VIP
C009100,13563.25,VIP
C008634,12347.0,VIP
C008558,12143.0,VIP
C006829,10102.75,VIP
C004078,10764.75,VIP
C003022,11730.25,VIP
C003907,10487.5,VIP
C003701,11806.75,VIP
C008960,13096.5,VIP
C008691,10749.0,VIP
C003377,9056.0,Regular
C003298,10858.5,VIP
C005135,9177.5,Regular
C006144,11503.25,VIP
C007828,8907.75,Regular
C004581,10639.75,VIP
C007297,11799.75,VIP
C002159,10623.0,VIP
C008071,11366.5,VIP
C006362,9961.0,Regular
C008523,11449.75,VIP
C000061,11587.0,VIP
C004545,12610.25,VIP
C007161,11692.25,VIP
C005472,10875.5,VIP
C001263,12543.0,VIP
C008217,13915.0,VIP
C003033,12074.75,VIP
C007215,11313.25,VIP
C001469,9185.0,Regular
C002319,10956.25,VIP
C003153,11225.5,VIP
C003648,9643.5,Regular
C000539,11042.0,VIP
C004602,11617.5,VIP
C000006,12937.75,VIP
C000456,12202.25,VIP
C003130,10236.0,VIP
C004230,14065.25,VIP
C006477,9759.75,Regular
C008358,10675.25,VIP
C006218,12871.5,VIP
C005077,11423.75,VIP
C006034,12226.25,VIP
C001662,11553.25,VIP
C003768,12887.25,VIP
C003957,10463.75,VIP
C000110,10254.0,VIP
C007767,13396.25,VIP
C009123,10367.75,VIP
C008242,10730.0,VIP
C005124,11956.5,VIP
C000891,12222.25,VIP
C001154,11594.25,VIP
C003189,9925.5,Regular
C008268,10756.5,VIP
C008029,11517.0,VIP
C000547,11417.0,VIP
C006114,9858.0,Regular
C000513,12280.25,VIP
C008549,14278.0,VIP
C000288,10852.0,VIP
C001357,10666.5,VIP
C001216,10609.5,VIP
C005290,12399.25,VIP
C003572,9919.5,Regular
C000880,11324.5,VIP
C006081,13947.25,VIP
C004160,12504.75,VIP
C006019,13034.5,VIP
C006714,11146.0,VIP
C003444,10594.25,VIP
C002939,13177.5,VIP
C008096,12141.75,VIP
C003851,12473.25,VIP
C002477,13285.25,VIP
C001172,9719.5,Regular
C007267,12986.25,VIP
C004760,13501.5,VIP
C001417,12981.25,VIP
C008088,9222.5,Regular
C008745,12339.75,VIP
C008341,11749.75,VIP
C006841,11829.25,VIP
C004017,13250.75,VIP
C007354,9616.0,Regular
C007140,11583.0,VIP
C005666,13636.5,VIP
C004750,13782.0,VIP
C006490,9230.0,Regular
C005233,9954.75,Regular
C007411,12636.5,VIP
C003588,10164.5,VIP
C008351,11911.25,VIP
C004271,11556.75,VIP
C000237,12512.5,VIP
C002190,13770.75,VIP
C007477,14064.25,VIP
C004405,9907.5,Regular
C001056,11571.5,VIP
C007665,11310.0,VIP
C007011,13156.25,VIP
C006355,13539.75,VIP
C003335,11192.5,VIP
C000942,11883.0,VIP
C005844,15212.25,VIP
C003421,10492.0,VIP
C005001,10719.75,VIP
C004910,12793.0,VIP
C007871,13467.25,VIP
C008804,12428.5,VIP
C003123,11023.0,VIP
C001540,11946.75,VIP
C003079,11670.5,VIP
C002845,10664.75,VIP
C000449,12197.75,VIP
C000167,9396.0,Regular
C001493,10688.75,VIP
C005851,12337.5,VIP
C000692,11246.25,VIP
C003913,11128.75,VIP
C008814,13243.0,VIP
C005031,12325.25,VIP
C000504,12066.75,VIP
C005953,11166.5,VIP
C001101,11285.25,VIP
C005539,11967.25,VIP
C001567,9859.0,Regular
C003598,12243.75,VIP
C007397,10222.0,VIP
C004069,9852.0,Regular
C004257,10716.0,VIP
C006600,10450.25,VIP
C004531,9924.5,Regular
C004050,10992.0,VIP
C004645,13452.25,VIP
C005279,10429.75,VIP
C003761,10687.5,VIP
C004203,11281.5,VIP
C002409,13038.0,VIP
C001667,11496.75,VIP
C007025,12976.25,VIP
C002831,9542.5,Regular
C002148,9452.25,Regular
C004635,8571.25,Regular
C002223,14123.75,VIP
C004266,8697.25,Regular
C002622,13491.5,VIP
C007247,12629.25,VIP
C002032,12131.75,VIP
C006521,10438.5,VIP
C006942,13761.5,VIP
C007929,9890.25,Regular
C008879,10664.25,VIP
C004605,10786.0,VIP
C008965,10961.0,VIP
C004359,8932.25,Regular
C001830,11731.5,VIP
C003178,11516.25,VIP
C006637,12560.25,VIP
C000273,16645.75,VIP
C002660,10911.75,VIP
C007653,11090.75,VIP
C005722,12267.0,VIP
C006147,12757.75,VIP
C005682,11024.25,VIP
C008243,9665.0,Regular
C008125,13106.0,VIP
C001347,13351.25,VIP
C001468,11548.0,VIP
C008049,11508.0,VIP
C008155,9952.0,Regular
C003451,12535.0,VIP
C002778,13557.5,VIP
C005735,13274.25,VIP
C005118,11342.25,VIP
C003664,11740.75,VIP
C009095,12836.5,VIP
C006122,12538.0,VIP
C004992,12673.0,VIP
C005949,9165.0,Regular
C000909,10868.0,VIP
C000881,10533.5,VIP
C000749,10500.25,VIP
C006861,11706.5,VIP
C008592,11310.25,VIP
C004665,12641.75,VIP
C007218,9238.25,Regular
C004329,10931.0,VIP
C003709,11901.0,VIP
C005200,12105.75,VIP
C001717,11280.75,VIP
C002020,9450.25,Regular
C009025,12759.25,VIP
C008724,9271.5,Regular
C000820,11541.5,VIP
C003066,10119.25,VIP
C008989,10527.25,VIP
C004853,11160.0,VIP
C006016,10440.5,VIP
C007821,14181.0,VIP
C005125,9403.75,Regular
C008777,10289.5,VIP
C004908,10663.0,VIP
C006084,11099.75,VIP
C001488,11429.5,VIP
C005428,12754.5,VIP
C002307,13028.0,VIP
C008194,10669.75,VIP
C004096,14159.75,VIP
C001358,11580.0,VIP
C002908,13103.5,VIP
C003202,11718.5,VIP
C002771,12078.0,VIP
C006504,11679.0,VIP
C002011,11440.0,VIP
C005498,10435.75,VIP
C000171,10772.75,VIP
C002362,9695.5,Regular
C002861,12396.0,VIP
C003196,9953.75,Regular
C000350,9838.25,Regular
C005699,10299.25,VIP
C007631,8108.5,Regular
C006685,9708.75,Regular
C007037,11540.75,VIP
C004577,13669.25,VIP
C000219,10585.0,VIP
C004969,10693.75,VIP
C007751,12248.25,VIP
C007158,11302.0,VIP
C002219,10328.75,VIP
C000729,12607.5,VIP
C007957,12962.75,VIP
C003815,11830.5,VIP
C003865,11704.25,VIP
C000752,9643.5,Regular
C007522,10870.5,VIP
C000642,12620.25,VIP
C008473,9395.75,Regular
C000845,10172.75,VIP
C000630,9645.5,Regular
C005186,12454.0,VIP
C008483,13825.0,VIP
C007795,11021.75,VIP
C003239,13526.5,VIP
C001585,12237.75,VIP
C000345,12332.0,VIP
C001855,10509.25,VIP
C002296,12856.75,VIP
C006959,12764.75,VIP
C000138,10207.25,VIP
C002756,10714.0,VIP
C006047,12756.75,VIP
C007202,10384.0,VIP
C006983,10639.5,VIP
C005138,12108.75,VIP
C005705,11387.75,VIP
C006951,11029.5,VIP
C004685,12263.75,VIP
C003778,9237.25,Regular
C008281,9517.5,Regular
C008889,11698.5,VIP
C006573,13172.5,VIP
C003521,12246.0,VIP
C007709,13179.0,VIP
C005166,10789.75,VIP
C007942,13102.25,VIP
C006584,11556.75,VIP
C002776,11431.25,VIP
C000450,10918.75,VIP
C005381,13084.25,VIP
C001314,12520.75,VIP
C007950,11553.5,VIP
C008147,8805.25,Regular
C001003,11937.5,VIP
C004113,14212.75,VIP
C000044,11893.75,VIP
C000206,10882.0,VIP
C003835,13112.0,VIP
C004103,10733.25,VIP
C003825,9470.25,Regular
C003711,11552.75,VIP
C001891,10234.5,VIP
C007936,9262.25,Regular
C001201,10812.25,VIP
C005325,10310.0,VIP
C000422,11571.75,VIP
C008562,11867.75,VIP
C000122,11887.75,VIP
C002640,10359.75,VIP
C006770,11161.75,VIP
C006615,10282.25,VIP
C000415,11035.5,VIP
C003609,11227.25,VIP
C009110,11180.25,VIP
C002956,10785.5,VIP
C004743,10056.25,VIP
C001801,8913.0,Regular
C006036,11350.0,VIP
C002807,9696.25,Regular
C002702,10164.5,VIP
C003682,13179.75,VIP
C008297,9989.5,Regular
C008124,9147.75,Regular
C007535,10158.5,VIP
C004491,7939.75,Regular
C002690,9583.75,Regular
C008739,11139.5,VIP
C003739,12373.25,VIP
C005559,11010.5,VIP
C000869,12492.0,VIP
C002874,13023.5,VIP
C006624,13053.25,VIP
C004373,9161.5,Regular
C004551,11057.75,VIP
C006836,9461.75,Regular
C005027,10560.75,VIP
C000973,10713.0,VIP
C008693,9371.25,Regular
C001779,12329.75,VIP
C001602,10591.0,VIP
C000617,9838.75,Regular
C001632,11855.75,VIP
C007042,10469.5,VIP
C005898,12113.25,VIP
C006674,11102.5,VIP
C008729,11828.25,VIP
C004438,11299.25,VIP
C002394,12004.25,VIP
C008903,11146.5,VIP
C004426,13435.0,VIP
C007772,10595.25,VIP
C006823,11065.0,VIP
C005757,8138.5,Regular
C002948,11134.75,VIP
C002510,10543.5,VIP
C009161,13287.5,VIP
C006992,11089.0,VIP
C009157,10500.5,VIP
C008496,10634.0,VIP
C008259,9405.0,Regular
C008990,12536.5,VIP
C006657,13208.0,VIP
C001332,10158.75,VIP
C007845,10903.5,VIP
C000193,11772.5,VIP
C001085,9999.5,Regular
C008439,12523.0,VIP
C002720,12151.0,VIP
C008551,11505.5,VIP
C007389,12463.0,VIP
C007578,10847.75,VIP
C007857,12029.0,VIP
C006293,11221.0,VIP
C006423,10292.25,VIP
C003371,9241.5,Regular
C005267,13642.75,VIP
C009138,9583.5,Regular
C005272,10962.5,VIP
C003933,9300.0,Regular
C005012,12004.25,VIP
C004733,10608.75,VIP
C008395,12098.25,VIP
C002287,11853.75,VIP
C000789,10243.0,VIP
C001884,10898.5,VIP
C003926,12196.5,VIP
C001788,12494.5,VIP
C000894,10292.0,VIP
C008512,10169.5,VIP
C003129,12512.0,VIP
C002413,9691.5,Regular
C006525,10813.0,VIP
C007798,11517.5,VIP
C002612,12422.0,VIP
C001504,10488.5,VIP
C000227,10263.25,VIP
C004571,10745.75,VIP
C000132,13034.0,VIP
C005522,11051.75,VIP
C008898,12809.25,VIP
C006564,12447.5,VIP
C008415,11790.75,VIP
C007815,11491.0,VIP
C007916,11597.5,VIP
C003970,11465.5,VIP
C004419,10690.75,VIP
C000139,13671.25,VIP
C001582,9260.5,Regular
C001878,12092.0,VIP
C009048,11026.25,VIP
C001769,12349.0,VIP
C003724,8581.5,Regular
C006813,12209.75,VIP
C007462,10848.75,VIP
C002502,14599.5,VIP
C000508,11635.5,VIP
C004127,9685.75,Regular
C004180,11823.0,VIP
C002781,12716.75,VIP
C000782,12442.0,VIP
C003696,9617.25,Regular
C000055,8761.0,Regular
C000731,9619.5,Regular
C005520,10842.25,VIP
C003391,11571.0,VIP
C008167,12898.5,VIP
C008231,10742.25,VIP
C002636,12652.0,VIP
C002234,12766.5,VIP
C003380,8664.0,Regular
C004351,14276.75,VIP
C006198,11548.0,VIP
C008468,9777.5,Regular
C003476,12773.25,VIP
C000090,12484.0,VIP
C000911,11641.5,VIP
C000665,10709.25,VIP
C005857,11687.75,VIP
C003631,11483.5,VIP
C004512,11909.5,VIP
C004682,10144.5,VIP
C002864,15153.75,VIP
C005460,11564.5,VIP
C004171,13191.0,VIP
C001896,9454.75,Regular
C005548,10653.0,VIP
C000708,13338.0,VIP
C002721,10825.25,VIP
C005477,12439.25,VIP
C000287,13334.5,VIP
C007567,10368.75,VIP
C003049,12366.5,VIP
C000597,9849.5,Regular
C000060,11234.5,VIP
C000674,13094.5,VIP
C001132,10784.0,VIP
C004586,12339.5,VIP
C003780,11787.75,VIP
C003641,11697.25,VIP
C009126,12580.75,VIP
C001420,10927.5,VIP
C007423,10355.5,VIP
C005758,11060.0,VIP
C003467,12830.0,VIP
C006217,10938.25,VIP
C004884,11689.5,VIP
C003704,10077.0,VIP
C000231,13568.25,VIP
C005728,10069.5,VIP
C008979,11383.25,VIP
C007717,12055.25,VIP
C008780,10367.5,VIP
C004842,10044.75,VIP
C008730,9430.5,Regular
C007298,14268.25,VIP
C001073,9869.5,Regular
C000606,11678.75,VIP
C002562,11723.75,VIP
C006539,10526.75,VIP
C006661,11462.75,VIP
C001430,9188.0,Regular
C008555,12774.75,VIP
C006295,10674.75,VIP
C002278,14962.0,VIP
C005092,12644.25,VIP
C006436,11247.5,VIP
C008265,13919.75,VIP
C007372,12864.5,VIP
C002284,10935.0,VIP
C001191,9714.0,Regular
C004306,11850.75,VIP
C004461,12935.5,VIP
C008900,13730.25,VIP
C000586,14050.0,VIP
C005220,9656.0,Regular
C003208,12606.0,VIP
C007178,11844.75,VIP
C006782,10195.0,VIP
C000309,13790.25,VIP
C004819,10420.0,VIP
C006474,9233.0,Regular
C003135,10633.25,VIP
C008631,9518.5,Regular
C006732,11808.5,VIP
C006188,13361.75,VIP
C005231,12776.0,VIP
C001044,10511.5,VIP
C007512,8000.75,Regular
C004237,11298.5,VIP
C003260,10637.5,VIP
C004739,12927.25,VIP
C008256,12397.75,VIP
C000542,11216.5,VIP
C006719,9518.25,Regular
C003184,11453.0,VIP
C008028,10452.0,VIP
C002585,10311.0,VIP
C007680,13537.0,VIP
C002009,11900.25,VIP
C007756,12356.75,VIP
C005293,9413.5,Regular
C003767,11432.5,VIP
C001622,13545.0,VIP
C006037,9178.0,Regular
C003958,11007.75,VIP
C006682,10992.0,VIP
C000378,12395.75,VIP
C001219,12644.0,VIP
C006867,10776.25,VIP
C003331,10728.75,VIP
C004408,11537.0,VIP
C009019,12698.25,VIP
C002212,11444.25,VIP
C007613,11711.5,VIP
C006744,11167.25,VIP
C001965,10025.75,VIP
C007151,8769.25,Regular
C005491,13530.25,VIP
C008228,9046.75,Regular
C001592,10620.75,VIP
C000843,12380.0,VIP
C008085,12093.0,VIP
C001985,11182.0,VIP
C001414,13322.5,VIP
C008740,11294.5,VIP
C005340,13460.0,VIP
C004296,10379.5,VIP
C004435,12616.0,VIP
C002476,11501.5,VIP
C000656,11332.5,VIP
C007268,12096.25,VIP
C001175,12534.25,VIP
C001153,12778.25,VIP
C000985,9599.25,Regular
C005327,9839.5,Regular
C008471,12126.5,VIP
C002184,12494.25,VIP
C003986,11216.0,VIP
C001287,10769.25,VIP
C007359,10966.0,VIP
C007990,13236.75,VIP
C005016,11413.0,VIP
C001307,10571.75,VIP
C004376,11003.75,VIP
C007317,10878.0,VIP
C008943,9692.25,Regular
C004862,7914.5,Regular
C008529,12209.75,VIP
C003523,12300.5,VIP
C009008,10492.25,VIP
C003585,12003.75,VIP
C000177,11663.75,VIP
C004837,13142.0,VIP
C002512,9895.25,Regular
C006803,9842.75,Regular
C007401,10868.75,VIP
C002891,11130.5,VIP
C000107,12626.5,VIP
C003323,12886.75,VIP
C003092,11268.75,VIP
C001274,14693.0,VIP
C004055,9900.0,Regular
C002996,11565.0,VIP
C005247,10220.25,VIP
C000371,11280.5,VIP
C006722,9861.5,Regular
C006554,9513.75,Regular
C004263,12649.25,VIP
C003717,10668.75,VIP
C000241,9663.0,Regular
C001910,9344.75,Regular
C001514,11320.5,VIP
C001106,9468.0,Regular
C000967,11999.75,VIP
C004640,12954.0,VIP
C002745,12268.5,VIP
C007656,11902.5,VIP
C007887,10457.5,VIP
C008328,11458.25,VIP
C005998,9266.25,Regular
C004046,11582.0,VIP
C005911,11253.25,VIP
C002830,9995.5,Regular
C005624,12901.0,VIP
C000267,11549.5,VIP
C002682,11155.25,VIP
C006398,11346.0,VIP
C000619,11724.25,VIP
C004930,14279.75,VIP
C003787,10939.0,VIP
C008644,10822.75,VIP
C003978,11643.25,VIP
C001810,11388.75,VIP
C004632,10775.75,VIP
C008805,13392.75,VIP
C002579,10255.25,VIP
C005738,10741.0,VIP
C004025,11886.0,VIP
C000991,11729.75,VIP
C007843,12349.25,VIP
C008611,12937.0,VIP
C005655,10680.0,VIP
C003847,10041.5,VIP
C006260,10912.75,VIP
C006021,10585.5,VIP
C000014,13356.0,VIP
C005787,9455.0,Regular
C007345,10272.25,VIP
C000715,10053.25,VIP
C002822,8483.75,Regular
C006947,10395.75,VIP
C006134,9878.0,Regular
C003179,9732.25,Regular
C001053,10615.75,VIP
C007594,10273.0,VIP
C004099,10605.25,VIP
C003164,11709.5,VIP
C003250,12480.0,VIP
C008346,12533.5,VIP
C008276,12468.75,VIP
C004314,11946.25,VIP
C003924,14417.0,VIP
C001975,10673.5,VIP
C001297,10517.5,VIP
C004242,11102.0,VIP
C007306,11829.75,VIP
C007114,9611.25,Regular
C004120,12681.5,VIP
C006103,11597.75,VIP
C008381,13553.25,VIP
C006908,12876.0,VIP
C002464,12620.0,VIP
C005514,10540.75,VIP
C006236,11428.75,VIP
C000901,10161.0,VIP
C005369,11768.5,VIP
C006287,10753.0,VIP
C005354,10239.25,VIP
C008595,11745.75,VIP
C005250,10238.75,VIP
C004666,11940.75,VIP
C000361,13329.75,VIP
C003385,12239.5,VIP
C006998,13984.75,VIP
C006547,10272.75,VIP
C008992,9898.25,Regular
C006125,11107.0,VIP
C005151,11205.5,VIP
C006570,10985.5,VIP
C007525,11636.25,VIP
C007958,10825.25,VIP
C009026,10161.0,VIP
C007329,13984.75,VIP
C000655,10572.0,VIP
C002094,11656.5,VIP
C000812,10317.75,VIP
C008499,8472.0,Regular
C001451,10912.0,VIP
C005321,11392.25,VIP
C004538,14004.25,VIP
C005322,14701.0,VIP
C003199,14260.25,VIP
C002544,10121.0,VIP
C003524,9346.75,Regular
C001555,10928.5,VIP
C007627,10525.5,VIP
C004241,11922.0,VIP
C005983,12508.75,VIP
C006583,10877.5,VIP
C003234,11856.5,VIP
C002949,11869.5,VIP
C003418,13393.25,VIP
C004573,12913.0,VIP
C008474,9715.75,Regular
C000645,12541.25,VIP
C001535,10815.5,VIP
C007777,12383.25,VIP
C000270,12150.0,VIP
C003409,10126.75,VIP
C002200,10829.5,VIP
C003834,13363.75,VIP
C007671,13087.0,VIP
C001863,10960.5,VIP
C001476,9473.25,Regular
C004490,11885.75,VIP
C005508,10736.5,VIP
C007991,11250.25,VIP
C004480,14677.5,VIP
C001890,11897.25,VIP
C002372,9155.75,Regular
C004688,10973.0,VIP
C006743,12601.0,VIP
C007939,11661.5,VIP
C000595,10399.25,VIP
C002710,12014.0,VIP
C002010,7916.75,Regular
C006592,13070.5,VIP
C006986,11076.25,VIP
C007996,11329.5,VIP
C001315,11783.5,VIP
C002997,10734.5,VIP
C006612,10776.75,VIP
C002882,9513.5,Regular
C002529,10213.0,VIP
C001597,10000.75,VIP
C006157,10758.5,VIP
C008284,10514.75,VIP
C004100,10334.25,VIP
C003822,10116.0,VIP
C000172,9772.75,Regular
C003654,11222.5,VIP
C007330,12203.75,VIP
C004546,12862.25,VIP
C008526,9573.0,Regular
C000902,10374.0,VIP
C008614,11089.25,VIP
C008728,11412.25,VIP
C008626,13920.25,VIP
C000453,11789.0,VIP
C000003,12120.25,VIP
C003941,8793.75,Regular
C004163,11169.25,VIP
C001727,12767.5,VIP
C000013,9942.5,Regular
C008428,11678.75,VIP
C008694,12798.0,VIP
C001200,11745.75,VIP
C004132,12835.25,VIP
C006833,11539.75,VIP
C004039,11108.5,VIP
C008141,11994.75,VIP
C005400,10772.25,VIP
C007884,10172.75,VIP
C000391,13774.5,VIP
C007896,11949.0,VIP
C006135,12870.5,VIP
C009154,11142.25,VIP
C001189,13666.75,VIP
C000316,13182.0,VIP
C006629,9686.0,Regular
C006026,11036.75,VIP
C006283,10777.25,VIP
C002879,11742.5,VIP
C004890,10926.25,VIP
C006358,11020.0,VIP
C004556,10691.25,VIP
C009140,12383.5,VIP
C002467,11365.0,VIP
C008384,11203.0,VIP
C001335,10934.75,VIP
C005471,11196.75,VIP
C001082,9835.75,Regular
C006652,11346.5,VIP
C006462,11676.0,VIP
C001679,9590.0,Regular
C008390,14281.25,VIP
C000259,10844.25,VIP
C003221,11466.75,VIP
C002102,9601.5,Regular
C007234,12529.5,VIP
C001213,12654.0,VIP
C005041,11110.5,VIP
C004210,10611.0,VIP
C003161,12864.5,VIP
C002705,13249.75,VIP
C005567,9845.5,Regular
C008686,8901.25,Regular
C004049,12275.0,VIP
C003921,14283.5,VIP
C005011,11943.5,VIP
C003376,10813.75,VIP
C003563,12441.5,VIP
C008448,11227.5,VIP
C000113,12349.25,VIP
C006828,11535.5,VIP
C000295,9678.75,Regular
C008322,9358.25,Regular
C003382,12322.0,VIP
C007506,11392.5,VIP
C003069,12689.25,VIP
C008554,11064.25,VIP
C008364,12360.75,VIP
C007472,9185.0,Regular
C005108,10823.5,VIP
C004522,11988.0,VIP
C002384,9357.5,Regular
C002741,12569.5,VIP
C003599,10923.25,VIP
C000667,12392.25,VIP
C005616,10090.0,VIP
C004627,9719.25,Regular
C005843,9375.5,Regular
C002498,10609.0,VIP
C007664,10876.0,VIP
C005679,11975.0,VIP
C005768,10804.5,VIP
C005747,11511.75,VIP
C006605,10282.25,VIP
C000555,11762.5,VIP
C004532,10124.25,VIP
C008752,10077.25,VIP
C001977,12498.75,VIP
C001570,9818.5,Regular
C007412,9887.0,Regular
C001729,9930.75,Regular
C002500,10794.0,VIP
C001449,12518.0,VIP
C001407,13038.25,VIP
C008855,11295.5,VIP
C006146,12577.0,VIP
C001954,9365.75,Regular
C003996,13389.0,VIP
C008742,9186.5,Regular
C008009,16194.75,VIP
C004254,13017.5,VIP
C005538,10637.25,VIP
C001756,10428.75,VIP
C006636,12044.5,VIP
C001633,10738.75,VIP
C001613,11344.5,VIP
C003743,11757.75,VIP
C007611,9952.25,Regular
C005671,9798.25,Regular
C000400,9424.75,Regular
C003973,10546.75,VIP
C004691,13178.5,VIP
C005854,10864.25,VIP
C003634,12154.0,VIP
C001093,13198.5,VIP
C002403,9862.0,Regular
C005914,13277.0,VIP
C005627,10900.75,VIP
C001124,9967.75,Regular
C004634,11775.5,VIP
C005334,12610.0,VIP
C001015,12591.5,VIP
C004763,11646.75,VIP
C004835,10884.75,VIP
C008811,13069.0,VIP
C004176,9240.0,Regular
C001916,10392.75,VIP
C005663,10449.25,VIP
C004777,10163.5,VIP
C004200,10845.5,VIP
C001940,11301.0,VIP
C001089,10534.25,VIP
C000493,10613.5,VIP
C008725,10841.25,VIP
C002663,10813.0,VIP
C005810,12462.0,VIP
C000276,12502.75,VIP
C005723,12146.75,VIP
C005950,12119.5,VIP
C006774,8965.75,Regular
C006212,13166.75,VIP
C002775,11861.75,VIP
C008563,9965.0,Regular
C000695,10336.0,VIP
C002641,11830.5,VIP
C006961,13992.75,VIP
C004843,9362.75,Regular
C001368,11029.75,VIP
C005894,8579.25,Regular
C007642,9796.5,Regular
C001745,9539.0,Regular
C004455,9750.0,Regular
C000282,11427.5,VIP
C004668,9244.0,Regular
C003102,11693.25,VIP
